Episode,Actor_Loss,Critic_Loss,Win_Rate
1000,-0.09242061199620366,0.31090518832206726,0.809
2000,-0.09834772609174251,0.30445547103881837,0.817
3000,-0.09298225417733193,0.2976459085941315,0.807
4000,-0.08163209520280361,0.2953364074230194,0.807
5000,-0.08648896999657155,0.27746994495391847,0.82
6000,-0.0854120034724474,0.2643222749233246,0.815
7000,-0.07732759322971106,0.2671194076538086,0.848
8000,-0.07885523475706577,0.271814239025116,0.85
9000,-0.06656613014638424,0.25304874777793884,0.84
10000,-0.06373124774545431,0.24740830957889556,0.88
11000,-0.052297985181212425,0.22407162189483643,0.854
12000,-0.04909912515431643,0.19849065244197844,0.854
13000,-0.0331517655402422,0.166190043091774,0.84
14000,-0.027561160910408944,0.1510467194020748,0.862
15000,-0.004717085626907647,0.1222772017121315,0.842
16000,0.011650152690708637,0.10065889060497284,0.868
17000,0.03465235617477447,0.08709726855158806,0.842
18000,0.04265024792402983,0.08135607689619065,0.856
19000,0.048527796566486356,0.07526381462812423,0.876
20000,0.04839889984577894,0.06575555168092251,0.856
21000,0.04662108290940523,0.06148108094930649,0.865
22000,0.05210862308740616,0.052835815399885175,0.859
23000,0.04711139784194529,0.05238330364227295,0.837
24000,0.0510608222335577,0.04905727803707123,0.855
25000,0.049078921973705295,0.04786190390586853,0.854
26000,0.046380102168768644,0.046449750661849976,0.851
27000,0.054136409796774386,0.04383241236209869,0.851
28000,0.05202981848269701,0.04255369603633881,0.828
29000,0.05472038891166449,0.040293720364570615,0.846
30000,0.05383824720047414,0.04179105907678604,0.852
31000,0.04999922327697277,0.040452375262975696,0.86
32000,0.05493654366582632,0.03807823061943054,0.845
33000,0.05419298093765974,0.03890581429004669,0.871
34000,0.05442042206414044,0.03878104314208031,0.858
35000,0.053395366109907624,0.036355648189783096,0.833
36000,0.052048742026090625,0.03645746260881424,0.865
37000,0.053996858187019825,0.03680545371025801,0.841
38000,0.0509335471317172,0.03776843845844269,0.83
39000,0.05180768668651581,0.03752212673425674,0.855
40000,0.05364700648933649,0.0358068123459816,0.847
